timestamp_utc,event_type,severity,metric,value,change_value,baseline,note
2025-10-16T17:35:26.950851+00:00,volume_anomaly,moderate,volume_total,14499.371644550118,2.7731206194096276,12241.673611199047,Volume 2.77σ from mean
2025-10-16T17:45:46.037929+00:00,volume_anomaly,moderate,volume_total,3811.1189578068997,2.6450176944378376,12402.283464594993,Volume 2.65σ from mean
2025-10-16T17:49:52.599902+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,73.57,25.959999999999994,47.61,Sudden seller dominance surge
2025-10-16T18:18:38.130925+00:00,buyer_surge,moderate,consolidated_buyers_pct_notional,80.5,24.520000000000003,55.98,Sudden buyer dominance surge
2025-10-16T19:34:40.672263+00:00,volume_anomaly,moderate,volume_total,1984.4605653044296,2.548824129040833,2691.1557442142084,Volume 2.55σ from mean
2025-10-16T19:47:00.300352+00:00,volume_anomaly,moderate,volume_total,16844.52185596605,2.8207706748933608,3839.050224275207,Volume 2.82σ from mean
2025-10-16T20:34:20.769276+00:00,volume_anomaly,moderate,volume_total,10167.74495511184,2.790068976651937,3536.501271921849,Volume 2.79σ from mean
2025-10-16T21:17:34.760864+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,93.34,23.010000000000005,70.33,Sudden seller dominance surge
2025-10-16T21:23:44.425985+00:00,volume_anomaly,moderate,volume_total,28370.09431068487,2.561829842447217,10536.721794298577,Volume 2.56σ from mean
2025-10-16T21:38:09.156144+00:00,seller_surge,moderate,consolidated_sellers_pct_notional,71.76,22.10000000000001,49.66,Sudden seller dominance surge
2025-10-17T08:58:46.645385+00:00,price_surge,mild,price_usd,0.01912983,4.456960947055744,0.0183136,Price changed 4.46%
2025-10-17T09:58:26.800321+00:00,volume_anomaly,moderate,volume_total,25775.28408711846,2.736397043459655,8500.39066279629,Volume 2.74σ from mean
2025-10-17T11:10:23.239122+00:00,buyer_surge,moderate,consolidated_buyers_pct_notional,89.78,21.5,68.28,Sudden buyer dominance surge
2025-10-17T11:10:23.239122+00:00,volume_anomaly,moderate,volume_total,14126.583623505121,2.754000908449419,4987.443768156583,Volume 2.75σ from mean
2025-10-17T11:20:39.587907+00:00,seller_surge,high,consolidated_sellers_pct_notional,93.01,35.2,57.81,Sudden seller dominance surge
2025-10-17T11:43:15.347839+00:00,seller_surge,high,consolidated_sellers_pct_notional,74.15,35.71000000000001,38.44,Sudden seller dominance surge
2025-10-17T12:09:57.547778+00:00,buyer_surge,high,consolidated_buyers_pct_notional,80.33,48.48,31.85,Sudden buyer dominance surge
2025-10-17T12:46:55.882470+00:00,seller_surge,high,consolidated_sellers_pct_notional,73.06,31.85,41.21,Sudden seller dominance surge
